ma_san_pham,ten_san_pham,gia_ban,gia_goc,hinh_anh
422217124,Tẩy Da Chết Toàn Thân Evoluderm Bơ Hạt Mỡ Cho Da Khô 150ml,245000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tay-te-bao-chet-toan-than-evoluderm-bo-hat-mo-150ml-1702544610_img_380x380_64adc6_fit_center.jpg
422227478,[HSD 09/2025] Nước Tẩy Trang S.O.N Nghệ Đen & Gạo Sạch Sâu Da 100ml,62000,169000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-nuoc-tay-trang-s-o-n-nghe-den-gao-sach-sau-da-100ml-1664865440-1728011077_img_380x380_64adc6_fit_center.jpg
100370002,Sữa Rửa Mặt Evoluderm Bổ Sung Vitamin E Cấp Ẩm Dịu Nhẹ 500ml,169000,295000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-tay-trang-evoluderm-chiet-xuat-vitamin-e-danh-cho-da-thuong-500ml-1698908157_img_380x380_64adc6_fit_center.jpg
422222322,"Gel Rửa Mặt Elixir Hỗ Trợ Làm Sạch Sâu, Ngừa Lão Hóa 105g",495000,550000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gel-rua-mat-elixir-ho-tro-lam-sach-sau-ngua-lao-hoa-105g-1716866674_img_380x380_64adc6_fit_center.jpg
422218254,"Bộ Eucerin Kem Chống Nắng + Gel Rửa Mặt Kiềm Dầu, Ngừa Mụn 2 Món",494000,549000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bo-eucerin-kem-chong-nang-gel-rua-mat-kiem-dau-ngua-mun-2-mon_4HEdcEiyHnjN6n6V_img_380x380_64adc6_fit_center.png
422226297,Nước Tẩy Trang B.O.M Từ 8 Loại Trà Cấp Ẩm Da 500ml,336000,448000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-b-o-m-tu-8-loai-tra-cap-am-da-500ml-1727143797_img_380x380_64adc6_fit_center.jpg
422215803,Combo Sunplay Sữa Chống Nắng Sáng Mịn 25g + Tinh Chất Chống Nắng Hiệu Chỉnh Sắc Da 50g,244000,304000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215803-1699322489_img_380x380_64adc6_fit_center.png
422227494,Combo L,488000,698000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-l-oreal-serum-sang-da-mo-tham-mun-moi-nuoc-tay-trang-tuoi-mat-cho-da-dau-hon-hop-30ml-400ml-1728014801_img_380x380_64adc6_fit_center.jpg
422226000,[HSD 08/2025] Kem Dưỡng Luvmier Làm Sáng Da Ban Đêm 30g,231000,289000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-hsd-08-2025-kem-duong-luvmier-lam-sang-da-ban-dem-30g-1725594974_img_380x380_64adc6_fit_center.jpg
422219578,Combo 2 Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 20ml (Mới),485000,570000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-sua-chong-nang-anessa-duong-da-kiem-dau-20ml-moi_EHzhYCGpPs81iojS_img_380x380_64adc6_fit_center.png
422228324,[HSD 10/2025] Gel Dưỡng Ẩm Curél Chuyên Sâu Cho Da Lão Hóa 40g,484000,819000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-gel-duong-am-curel-chuyen-sau-cho-da-lao-hoa-40g-1650009577-1730789531_img_380x380_64adc6_fit_center.jpg
422225228,[HSD 07/2025] Bọt Rửa Mặt Freeplus Sạch Sâu Và Dưỡng Ẩm Da 150ml,239000,497000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-bot-rua-mat-freeplus-sach-sau-va-duong-am-da-150ml-1723450806_img_380x380_64adc6_fit_center.jpg
422225490,Xịt Khoáng Skinpres.T Phục Hồi & Cân Bằng Độ Ẩm 300ml,388000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-xit-khoang-skinpres-t-phuc-hoi-can-bang-do-am-300ml-1723779976_img_380x380_64adc6_fit_center.jpg
254700027,Mặt Nạ Dermal Chiết Xuất Dưa Leo Dưỡng Ẩm Da 23g,9000,14000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-254700027-1704785899_img_380x380_64adc6_fit_center.jpg
422216214,"Combo Cocoon Nước Tẩy Trang 500ml + Tinh Chất Bí Đao Giảm Dầu Mụn, Mờ Thâm 70ml ",472000,590000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216214-1699066152_img_380x380_64adc6_fit_center.png
422215671,"Mặt Nạ Lebelage Collagen Săn Chắc Da, Ngừa Nếp Nhăn 25g",8000,15000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215671-1697447131_img_380x380_64adc6_fit_center.png
204900136,Combo La Roche-Posay Chống Nắng Kiểm Soát Dầu & Làm Dịu Da,469000,620000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-204900136-1700110045_img_380x380_64adc6_fit_center.png
422210143,Tẩy Tế Bào Chết Môi Cocoon Bản Giới Hạn Con Voi 5g ,67000,75000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210143-1701316081_img_380x380_64adc6_fit_center.jpg
422204858,Combo 2 Bông Tẩy Trang Ceiba 100% Chất Liệu Cotton 120 Miếng,52000,78000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204858-1730193214_img_380x380_64adc6_fit_center.jpg
254700013,Mặt Nạ Dermal Chiết Xuất Hồng Sâm Làm Săn Chắc Da 23g,9000,14000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-254700013-1704793707_img_380x380_64adc6_fit_center.png
422215592,Mặt Nạ JMsolution Chiết Xuất Xương Rồng Dưỡng Ẩm Da 30ml,39000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215592-1697017269_img_380x380_64adc6_fit_center.png
422203765,"Kem Chống Nắng SVR Trong Suốt, Không Nhờn Rít SPF50+ 50ml",465000,550000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203765-1696654140_img_380x380_64adc6_fit_center.png
422209993,Combo 5 Mặt Nạ B.O.M Hydrating Cung Cấp Độ Ẩm Cho Da 25g,230000,245000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-5-mat-na-b-o-m-hydrating-cung-cap-do-am-cho-da-25g-1723790307_img_380x380_64adc6_fit_center.jpg
248700103,Gel Rửa Mặt Naris Nature Dưỡng Ẩm Chiết Xuất Sữa 100g,192000,255000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-248700103-1728981543_img_380x380_64adc6_fit_center.jpg
254700018,Mặt Nạ Dermal Chiết Xuất Q10 Ngừa Lão Hóa Da 23g,9000,14000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-254700018-1704794103_img_380x380_64adc6_fit_center.png
422201123,Combo Sunplay Sữa Chống Nắng Ngăn Sạm & Hiệu Chỉnh Sắc Da,229000,257000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201123-1699324804_img_380x380_64adc6_fit_center.jpg
422209606,Gel Rửa Mặt OXY 3X Cấp Ẩm Chuyên Sâu 100g,65000,86000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209606-1702350843_img_380x380_64adc6_fit_center.jpg
422216290,"Mặt Nạ Foodaholic Bakuchiol Tái Tạo, Ngăn Lão Hoá Da 23ml",11000,18400,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216290-1699934021_img_380x380_64adc6_fit_center.png
226200037,Combo Chăm Sóc Cho Da Dầu Mụn Acnes 3 Món,150000,155000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-226200037-1699003570_img_380x380_64adc6_fit_center.jpg
422216711,"Mặt Nạ Arumtown Retinol Tái Tạo Da, Ngừa Lão Hóa 23ml",15000,25000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-arumtown-retinol-tai-tao-da-ngua-lao-hoa-23ml_iN22jWnWieysMjGd_img_380x380_64adc6_fit_center.png
422228240,[Mini] Sữa Rửa Mặt innisfree Dưỡng Ẩm Chiết Xuất Trà Xanh 15g (Mới),28000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mini-sua-rua-mat-innisfree-duong-am-chiet-xuat-tra-xanh-15g-moi-1730690089_img_380x380_64adc6_fit_center.jpg
210100003,Mặt Nạ Mayan 3D Tinh Chất Collagen & Q10 25ml,14000,18000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-3d-mayan-colagen-q10-1708917510_img_380x380_64adc6_fit_center.jpg
422205551,Combo La Roche-Posay Tẩy Trang & Rửa Mặt Cho Da Thường,447000,640000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205551-1700103499_img_380x380_64adc6_fit_center.png
422225931,"[HSD 08/2025] Serum Cathy Doll Vitamin C Dưỡng Sáng, Mờ Thâm 30ml",256000,399000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-tinh-chat-cathy-doll-vitamin-c-duong-sang-mo-tham-30ml-1725518621_img_380x380_64adc6_fit_center.jpg
422226167,[HSD 08/2025] Sữa Dưỡng Ẩm Freeplus Dịu Nhẹ #1 Tươi Mát Da 100ml  ,464000,796000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-duong-am-freeplus-diu-nhe-1-tuoi-mat-da-100ml-1728036718_img_380x380_64adc6_fit_center.jpg
422228386,[HSD 10/2025] Sữa Rửa Mặt Sexylook Lên Men Dưỡng Sáng Da Giảm Thâm 120g,111000,349000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-sexylook-len-men-duong-sang-da-giam-tham-120g-1730519042_img_380x380_64adc6_fit_center.jpg
422214591,Combo L,442000,618000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-l-oreal-kem-chong-nang-x20-thoang-da-mong-nhe-50ml-nuoc-tay-trang-lam-sach-cap-am-400ml-1726819737_img_380x380_64adc6_fit_center.jpg
422222323,"Gel Rửa Mặt Elixir Hỗ Trợ Làm Sạch, Dưỡng Ẩm 180g",421000,550000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gel-rua-mat-elixir-ho-tro-lam-sach-duong-am-180g-1716793383_img_380x380_64adc6_fit_center.jpg
422224045,Sữa Rửa Mặt Elixir Tạo Bọt Ngừa Lão Hóa 145g,441000,490000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-elixir-tao-bot-ngua-lao-hoa-145g_A849nWDL8xwUMV9Y_img_380x380_64adc6_fit_center.png
422215594,Mặt Nạ JMsolution Retinol Ngăn Ngừa Lão Hóa Da 30ml,29000,39000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215594-1697015969_img_380x380_64adc6_fit_center.png
422210196,Combo Cocoon Kem Chống Nắng 50ml + Nước Tẩy Trang Bí Đao 140ml,432000,540000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210196-1689761729_img_380x380_64adc6_fit_center.jpg
386000006,Mặt Nạ JMsolution Dưỡng Ẩm Và Làm Dịu Da 35ml,18000,39000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-386000006-1697535654_img_380x380_64adc6_fit_center.png
422224027,[HSD 06/2025] Mặt Nạ Bio-essence Tinh Chất Vitamin C Sáng Da 20ml,16000,40000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mat-na-bio-essence-tinh-chat-vitamin-c-sang-da-20ml-1649218421-1720753193_img_380x380_64adc6_fit_center.jpg
422215670,"Mặt Nạ Lebelage Than Tre Sạch Sâu, Se Khít Lỗ Chân Lông 25g",8000,15000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215670-1697448653_img_380x380_64adc6_fit_center.png
331300024,Tinh Chất Chống Nắng Curél Mặt & Toàn Thân Cho Da Khô Nhạy Cảm 50g,380000,508000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tinh-chat-chong-nang-curel-spf30-pa-50g-1729233658_img_380x380_64adc6_fit_center.jpg
222600051,Mặt Nạ Bio-essence Quả Thanh Yên Yuzu Dưỡng Sáng Da 20ml,21000,30000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-222600051-1702091022_img_380x380_64adc6_fit_center.png
422208786,"[Mini] Toner Milaganics Hoa Cúc & AHA Ngừa Mụn, Giảm Dầu 35ml",25000,36000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-milaganics-hoa-cuc-aha-ngua-mun-giam-dau-35ml_S3R2Wf4iHx1QubKf_img_380x380_64adc6_fit_center.png
422227335,[HSD 09/2025] Mặt Nạ Naruko Hoa Thủy Tiên Hỗ Trợ Phục Hồi Da 25ml,17000,32000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mat-na-naruko-hoa-thuy-tien-ho-tro-phuc-hoi-da-25ml-1697791184-1727769834_img_380x380_64adc6_fit_center.jpg
422211507,"Mặt Nạ 16plain Vita Collagen Ngừa Lão Hoá, Trẻ Hoá Da 25ml",12000,25000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211507-1702613374_img_380x380_64adc6_fit_center.png
226200002,Kem Rửa Mặt Acnes Giúp Ngừa Mụn 50g,35000,41000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-226200002-1699004040_img_380x380_64adc6_fit_center.jpg
100020010,Bông Tẩy Trang Byphasse 120 Miếng ,39000,75000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-100020010-1704430531_img_380x380_64adc6_fit_center.jpg
422224352,"Mặt Nạ Lebelage Rau Má Hỗ Trợ Phục Hồi, Dịu Da 25ml",10000,20000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-lebelage-rau-ma-ho-tro-phuc-hoi-diu-da-25ml-1722047084_img_380x380_64adc6_fit_center.jpg
422226137,[HSD 08/2025] Kem Dưỡng Avène Hỗ Trợ Khôi Phục Hàng Rào Bảo Vệ Da 40ml,536000,744000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-kem-duong-avene-cho-da-qua-nhay-cam-va-kich-ung-50ml-1685509099-1726022520_img_380x380_64adc6_fit_center.jpg
100250031,Miếng Dán Mũi Lột Mụn Mayan Lô Hội (4 Miếng),24000,27000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-lot-mun-cam-mayan-lo-hoi-4-mieng-1708918811_img_380x380_64adc6_fit_center.jpg
422227512,[HSD 09/2025] Sữa Rửa Mặt Bio-essence Cho Da Dầu & Hỗn Hợp 100g,102000,184000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-bio-essence-duong-da-tuoi-tre-danh-cho-da-dau-hon-hop-100g-1728099639_img_380x380_64adc6_fit_center.jpg
254700022,Mặt Nạ Dermal Chiết Xuất Vitamin Làm Sáng Da 23g,9000,14000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-254700022-1704794533_img_380x380_64adc6_fit_center.jpg
204000084,Sữa Rửa Mặt & Mặt Nạ Evoluderm Chiết Xuất Bưởi Hồng 150ml,199000,225000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-204000084-1702971976_img_380x380_64adc6_fit_center.jpg
100230081,"Nước Tẩy Trang Evoluderm Cho Da Mẫn Cảm, Kích Ứng 250ml",105000,195000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-100230081-1702969790_img_380x380_64adc6_fit_center.jpg
422225948,[HSD 08/2025] Sữa Rửa Mặt Cho Nam Uno Tạo Bọt Sáng Da Cho Da Sần 130g,68000,119000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-uno-tao-bot-dang-hat-sang-da-cho-da-san-130g-1723534826-1725512326_img_380x380_64adc6_fit_center.jpg
422209414,Mặt Nạ Môi Baby Bright Chiết Xuất Cà Chua & Glutathione 10g,40000,59000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209414-1703672493_img_380x380_64adc6_fit_center.png
223600038,[Gift] Sữa Rửa Mặt Senka Tạo Bọt Chiết Xuất Tơ Tằm Trắng 50g,40000,45000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-rua-mat-tao-bot-senka-50g-1715314525_img_380x380_64adc6_fit_center.jpg
422219202,Mặt Nạ innisfree Sáng Da Từ Trà Kombucha 22ml (Mới),24000,36000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-innisfree-sang-da-tu-tra-kombucha-22ml-moi-1711007656_img_380x380_64adc6_fit_center.jpg
422218744,Mặt Nạ Ngủ Môi Care:Nel Chiết Xuất Quả Mơ 5g,57000,70000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-ngu-moi-care-nel-chiet-xuat-qua-mo-5g_D98iLUefFEzVQsA3_img_380x380_64adc6_fit_center.png
422228219,[Mini] Combo 10 Sữa Dưỡng Thể CeraVe Cho Da Khô Đến Rất Khô 20ml,410000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mini-combo-10-sua-duong-the-cerave-cho-da-kho-den-rat-kho-20ml-1730692144_img_380x380_64adc6_fit_center.jpg
422211511,"Mặt Nạ 16plain Firming Săn Chắc Da, Ngừa Mụn 25ml",12000,25000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211511-1702613735_img_380x380_64adc6_fit_center.png
422210384,Mặt Nạ JMsolution Hoa Trà Iceland Dưỡng Sáng Chuyên Sâu 30ml,22000,39000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210384-1697169060_img_380x380_64adc6_fit_center.png
422227449,[HSD 09/2025] Sữa Rửa Mặt Bio-essence Dưỡng Sáng Da 100g,132000,175000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-bio-essence-lam-sang-da-100g-1659323972-1727925376_img_380x380_64adc6_fit_center.jpg
422215124,Combo Bioderma Nước Tẩy Trang Cho Da Dầu & Hỗn Hợp 500ml + Kem Dưỡng Giảm Thâm Mụn 5ml,393000,525000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215124-1695877068_img_380x380_64adc6_fit_center.png
422211723,[Mini] Nước Sữa Tẩy Trang Senka 2 Lớp Sạch Sâu & Dịu Mát 70ml ,49000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mini-nuoc-sua-tay-trang-senka-2-lop-sach-sau-diu-mat-70ml-1682128638_img_380x380_64adc6_fit_center.jpg
422227988,Mặt Nạ Dừa Emmié Sáng Da Rạng Rỡ - Nghệ An 25g,26000,64900,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-emmie-dua-sang-da-rang-ro-nghe-an-25g-1729562835_img_380x380_64adc6_fit_center.jpg
355500008,"Mặt Nạ Đất Sét Avander Nha Đam Dưỡng Sáng, Dịu Da 15ml",13000,15000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-355500008-1703577856_img_380x380_64adc6_fit_center.png
355500004,Mặt Nạ Avander Chiết Xuất Ốc Sên Dưỡng Sáng Da 25g,14000,17000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-355500004-1703575955_img_380x380_64adc6_fit_center.jpg
422215266,Serum Skintific 10% Niacinamide Dưỡng Sáng Da 20ml,194000,251000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215266-1696496919_img_380x380_64adc6_fit_center.png
422220057,Nước Tẩy Trang A-Derma Dịu Nhẹ Cho Da Dầu Mụn 200ml,529000,540000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-a-derma-diu-nhe-cho-da-dau-mun-200ml-1714027937_img_380x380_64adc6_fit_center.jpg
422219337,Mặt Nạ Senka Dưỡng Ẩm Sáng Mịn 21g (Mới),32000,38000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-senka-duong-am-sang-min-21g-moi-1711958315_img_380x380_64adc6_fit_center.jpg
331300044,Xịt Dưỡng Da Curél Cấp Ẩm Chuyên Sâu 60g,192000,254000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-xit-duong-da-curel-cap-am-chuyen-sau-60g-1717383000_img_380x380_64adc6_fit_center.jpg
206400024,Kem Dưỡng Olay Regenerist Whip Ngăn Ngừa Lão Hóa 50g,383000,549000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-206400024-1696052225_img_380x380_64adc6_fit_center.png
355500003,Mặt Nạ Avander Chiết Xuất Collagen Dưỡng Sáng Da 25g,14000,17000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-355500003-1703575547_img_380x380_64adc6_fit_center.jpg
422226567,Miếng Rửa Mặt Vacosi Silicone Đa Năng Cỡ Nhỏ Màu Xanh DC12-XN,38000,45000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422226567-1728876724_img_380x380_64adc6_fit_center.png
422216267,"Mặt Nạ JMsolution Tôm Dưỡng Sáng Da, Ngăn Ngừa Lão Hóa 30ml",18000,25000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216267-1699859223_img_380x380_64adc6_fit_center.png
100180160,Kem Dưỡng L,189000,229000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-100180160-1695969696_img_380x380_64adc6_fit_center.png
422217125,Tẩy Da Chết Toàn Thân Evoluderm Hạnh Nhân Cho Da Nhạy Cảm 150ml,245000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217125-1702545393_img_380x380_64adc6_fit_center.jpg
422217984,Bộ 2 Serum Chấm Mụn Bring Green Tràm Trà Làm Giảm Mụn 13ml,374000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-bo-2-serum-cham-mun-bring-green-tram-tra-lam-giam-mun-13ml-1706586920_img_380x380_64adc6_fit_center.png
422227546,[HSD 09/2025] Mặt Nạ Bio-essence Tảo Biển Jeju Dưỡng Da Ẩm Mượt 20ml,17000,30000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mat-na-bio-essence-duong-am-da-chiet-xuat-tao-bien-20ml-1728281827_img_380x380_64adc6_fit_center.jpg
386000007,Mặt Nạ JMsolution Hoa Hồng Làm Săn Chắc Da 30ml,22000,39000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-386000007-1697534276_img_380x380_64adc6_fit_center.png
422225556,Mặt Nạ Labiotte Cấp Ẩm Ngừa Lão Hóa 25ml,12000,36000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-labiotte-ca-p-a-m-ngua-lao-hoa-25ml-1724837081_img_380x380_64adc6_fit_center.jpg
422211509,"Mặt Nạ 16plain Moisture Cấp Ẩm, Ngừa Lão Hoá 25ml",12000,25000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211509-1702613598_img_380x380_64adc6_fit_center.png
422209104,"Kem Giảm Mụn Topicrem Dưỡng Ẩm, Làm Mềm Mịn Da 40ml",369000,460000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-duong-topicrem-lam-giam-mun-duong-am-da-40ml-1708746595_img_380x380_64adc6_fit_center.png
422205068,"Dung Dịch Emmié Ngừa Mụn, Hỗ Trợ Đều Màu Da 230ml",289000,460000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-dung-dich-emmie-by-happy-skin-can-bang-tay-da-chet-230ml-1_img_380x380_64adc6_fit_center.jpg
422207559,Combo Cocoon Gel Rửa Mặt Bí Đao 310ml & Nước Tẩy Trang Bí Đao 140ml,352000,440000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422207559-1689933093_img_380x380_64adc6_fit_center.png
